game_id,season,week,date,home_team,away_team,home_points,away_points,status
400548974,2014,1,2014-08-23 19:30:00+00:00,Eastern Washington,Sam Houston,56.0,35.0,<na>
400548403,2014,1,2014-08-27 23:00:00+00:00,Georgia State,Abilene Christian,38.0,37.0,<na>
400548402,2014,1,2014-08-28 22:00:00+00:00,South Carolina,Texas A&M,28.0,52.0,<na>
400548092,2014,1,2014-08-28 23:00:00+00:00,Central Michigan,Chattanooga,20.0,16.0,<na>
400547829,2014,1,2014-08-28 23:00:00+00:00,UL Monroe,Wake Forest,17.0,10.0,<na>
400558114,2014,1,2014-08-28 23:00:00+00:00,Campbell,Charlotte,9.0,33.0,<na>
400557394,2014,1,2014-08-28 23:00:00+00:00,Charleston Southern,Point University,61.0,9.0,<na>
400548091,2014,1,2014-08-28 23:00:00+00:00,Northern Illinois,Presbyterian,55.0,3.0,<na>
400558134,2014,1,2014-08-28 23:00:00+00:00,Mercer,Reinhardt University,45.0,42.0,<na>
400558005,2014,1,2014-08-28 23:00:00+00:00,Stony Brook,Bryant,7.0,13.0,<na>
400547960,2014,1,2014-08-28 23:00:00+00:00,Minnesota,Eastern Illinois,42.0,20.0,<na>
400548090,2014,1,2014-08-28 23:00:00+00:00,Akron,Howard,41.0,0.0,<na>
400557454,2014,1,2014-08-28 23:00:00+00:00,Northwestern State,Missouri State,27.0,34.0,<na>
400558474,2014,1,2014-08-28 23:00:00+00:00,Robert Morris,Eastern Kentucky,10.0,29.0,<na>
400548256,2014,1,2014-08-28 23:30:00+00:00,Utah,Idaho State,56.0,14.0,<na>
400559171,2014,1,2014-08-28 23:30:00+00:00,Southeast Missouri State,St. Louis,77.0,0.0,<na>
400557455,2014,1,2014-08-28 23:32:00+00:00,Western Illinois,Valparaiso,45.0,6.0,<na>
400577465,2014,1,2014-08-29 00:00:00+00:00,Southern Illinois,Taylor,45.0,0.0,<na>
400548404,2014,1,2014-08-29 00:00:00+00:00,New Mexico State,Cal Poly,28.0,10.0,<na>
400547647,2014,1,2014-08-29 00:00:00+00:00,Tulsa,Tulane,38.0,31.0,<na>
400559170,2014,1,2014-08-29 00:00:00+00:00,Murray State,Union College,73.0,26.0,<na>
400561376,2014,1,2014-08-29 00:00:00+00:00,Tennessee Tech,Kentucky Christian,33.0,7.0,<na>
400548169,2014,1,2014-08-29 00:00:00+00:00,Ole Miss,Boise State,35.0,13.0,<na>
400547993,2014,1,2014-08-29 02:00:00+00:00,Washington State,Rutgers,38.0,41.0,<na>
400553383,2014,1,2014-08-29 02:00:00+00:00,San José State,North Dakota,42.0,10.0,<na>
400548255,2014,1,2014-08-29 02:30:00+00:00,Arizona State,Weber State,45.0,14.0,<na>
400547640,2014,1,2014-08-29 02:50:00+00:00,Vanderbilt,Temple,7.0,37.0,<na>
400547641,2014,1,2014-08-29 23:00:00+00:00,UConn,BYU,10.0,35.0,<na>
400547952,2014,1,2014-08-29 23:30:00+00:00,Michigan State,Jacksonville State,45.0,7.0,<na>
400547815,2014,1,2014-08-29 23:30:00+00:00,Syracuse,Villanova,27.0,26.0,<na>
400548003,2014,1,2014-08-29 23:30:00+00:00,Western Kentucky,Bowling Green,59.0,31.0,<na>
400548171,2014,1,2014-08-30 01:00:00+00:00,Colorado,Colorado State,17.0,31.0,<na>
400547644,2014,1,2014-08-30 01:00:00+00:00,Houston,UTSA,7.0,27.0,<na>
400548177,2014,1,2014-08-30 02:30:00+00:00,Arizona,UNLV,58.0,13.0,<na>
400547642,2014,1,2014-08-30 12:30:00+00:00,UCF,Penn State,24.0,26.0,<na>
400548010,2014,1,2014-08-30 16:00:00+00:00,UAB,Troy,48.0,10.0,<na>
400547904,2014,1,2014-08-30 16:00:00+00:00,Illinois,Youngstown State,28.0,17.0,<na>
400547916,2014,1,2014-08-30 16:00:00+00:00,Indiana,Indiana State,28.0,10.0,<na>
400548400,2014,1,2014-08-30 16:00:00+00:00,Kentucky,UT Martin,59.0,14.0,<na>
400547808,2014,1,2014-08-30 16:00:00+00:00,Pittsburgh,Delaware,62.0,0.0,<na>
400547820,2014,1,2014-08-30 16:00:00+00:00,Virginia,UCLA,20.0,28.0,<na>
400547840,2014,1,2014-08-30 16:00:00+00:00,Iowa State,North Dakota State,14.0,34.0,<na>
400547928,2014,1,2014-08-30 16:00:00+00:00,Iowa,Northern Iowa,31.0,23.0,<na>
400547943,2014,1,2014-08-30 16:00:00+00:00,Michigan,App State,52.0,14.0,<na>
400558476,2014,1,2014-08-30 16:00:00+00:00,Georgetown,Wagner,3.0,21.0,<na>
400547988,2014,1,2014-08-30 16:00:00+00:00,Purdue,Western Michigan,43.0,34.0,<na>
400547982,2014,1,2014-08-30 16:00:00+00:00,Navy,Ohio State,17.0,34.0,<na>
400547772,2014,1,2014-08-30 16:30:00+00:00,Georgia Tech,Wofford,38.0,19.0,<na>
400547802,2014,1,2014-08-30 16:30:00+00:00,NC State,Georgia Southern,24.0,23.0,<na>
400557395,2014,1,2014-08-30 17:00:00+00:00,Monmouth,Delaware State,52.0,21.0,<na>
400548170,2014,1,2014-08-30 18:00:00+00:00,Air Force,Nicholls,44.0,16.0,<na>
400548093,2014,1,2014-08-30 18:00:00+00:00,Ball State,Colgate,30.0,10.0,<na>
400548174,2014,1,2014-08-30 19:00:00+00:00,Nevada,Southern Utah,28.0,19.0,<na>
400547728,2014,1,2014-08-30 19:00:00+00:00,Massachusetts,Boston College,7.0,30.0,<na>
400547835,2014,1,2014-08-30 19:30:00+00:00,Alabama,West Virginia,33.0,23.0,<na>
400547968,2014,1,2014-08-30 19:30:00+00:00,Nebraska,Florida Atlantic,55.0,7.0,<na>
400548008,2014,1,2014-08-30 19:30:00+00:00,Notre Dame,Rice,48.0,17.0,<na>
400547936,2014,1,2014-08-30 19:30:00+00:00,Maryland,James Madison,52.0,7.0,<na>
400548005,2014,1,2014-08-30 19:30:00+00:00,Miami (OH),Marshall,27.0,42.0,<na>
400548401,2014,1,2014-08-30 19:30:00+00:00,Missouri,South Dakota State,38.0,18.0,<na>
400548094,2014,1,2014-08-30 19:30:00+00:00,Buffalo,Duquesne,38.0,28.0,<na>
400548007,2014,1,2014-08-30 19:30:00+00:00,Old Dominion,Hampton,41.0,28.0,<na>
400547975,2014,1,2014-08-30 19:30:00+00:00,Northwestern,California,24.0,31.0,<na>
400548179,2014,1,2014-08-30 20:00:00+00:00,Wyoming,Montana,17.0,12.0,<na>
400548259,2014,1,2014-08-30 20:00:00+00:00,Stanford,UC Davis,45.0,0.0,<na>
400547825,2014,1,2014-08-30 20:00:00+00:00,Virginia Tech,William & Mary,34.0,9.0,<na>
400548258,2014,1,2014-08-30 20:00:00+00:00,Oregon State,Portland State,29.0,14.0,<na>
400548398,2014,1,2014-08-30 20:00:00+00:00,Auburn,Arkansas,45.0,21.0,<na>
400558843,2014,1,2014-08-30 21:00:00+00:00,Mississippi Valley State,St. Petersburg,32.0,7.0,<na>
400558902,2014,1,2014-08-30 21:00:00+00:00,Benedict College,South Carolina State,0.0,63.0,<na>
400558675,2014,1,2014-08-30 21:00:00+00:00,Alcorn State,Virginia University Of Lynchburg,55.0,7.0,<na>
400547740,2014,1,2014-08-30 21:30:00+00:00,Georgia,Clemson,45.0,21.0,<na>
400548097,2014,1,2014-08-30 22:00:00+00:00,Kent State,Ohio,14.0,17.0,<na>
400558009,2014,1,2014-08-30 22:00:00+00:00,UAlbany,Holy Cross,14.0,13.0,<na>
400547795,2014,1,2014-08-30 22:00:00+00:00,North Carolina,Liberty,56.0,29.0,<na>
400548095,2014,1,2014-08-30 22:00:00+00:00,Eastern Michigan,Morgan State,31.0,28.0,<na>
400547751,2014,1,2014-08-30 22:00:00+00:00,Duke,Elon,52.0,13.0,<na>
400557396,2014,1,2014-08-30 22:00:00+00:00,The Citadel,Coastal Carolina,16.0,31.0,<na>
400558006,2014,1,2014-08-30 22:00:00+00:00,Richmond,Morehead State,55.0,10.0,<na>
400558007,2014,1,2014-08-30 22:00:00+00:00,Maine,Norfolk State,10.0,6.0,<na>
400558477,2014,1,2014-08-30 22:00:00+00:00,Sacred Heart,Marist,28.0,7.0,<na>
400558475,2014,1,2014-08-30 22:00:00+00:00,Fordham,St. Francis (PA),52.0,23.0,<na>
400558135,2014,1,2014-08-30 22:00:00+00:00,Bucknell,VMI,42.0,38.0,<na>
400558008,2014,1,2014-08-30 22:00:00+00:00,Towson,Central Connecticut,27.0,31.0,<na>
400559172,2014,1,2014-08-30 23:00:00+00:00,Tennessee State,Edward Waters,58.0,6.0,<na>
400547837,2014,1,2014-08-30 23:00:00+00:00,TCU,Samford,48.0,14.0,<na>
400548405,2014,1,2014-08-30 23:00:00+00:00,Arkansas State,Montana State,37.0,10.0,<na>
400547838,2014,1,2014-08-30 23:00:00+00:00,Texas Tech,Central Arkansas,42.0,35.0,<na>
400548406,2014,1,2014-08-30 23:00:00+00:00,Louisiana,Southern,45.0,6.0,<na>
400548006,2014,1,2014-08-30 23:00:00+00:00,Middle Tennessee,Savannah St,61.0,7.0,<na>
400559314,2014,1,2014-08-30 23:00:00+00:00,Warner University,Stetson,16.0,35.0,<na>
400559274,2014,1,2014-08-30 23:00:00+00:00,Drake,Des Moines,22.0,45.0,<na>
400559257,2014,1,2014-08-30 23:00:00+00:00,Davidson,Charlotte,56.0,0.0,<na>
400548096,2014,1,2014-08-30 23:00:00+00:00,Toledo,New Hampshire,54.0,20.0,<na>
400548407,2014,1,2014-08-30 23:00:00+00:00,Texas State,Arkansas-Pine Bluff,65.0,0.0,<na>
400558697,2014,1,2014-08-30 23:00:00+00:00,Jackson State,Florida A&M,22.0,17.0,<na>
400557397,2014,1,2014-08-30 23:00:00+00:00,Furman,Gardner-Webb,13.0,3.0,<na>
400553542,2014,1,2014-08-30 23:00:00+00:00,Incarnate Word,Sacramento State,13.0,49.0,<na>
400547645,2014,1,2014-08-30 23:00:00+00:00,Memphis,Austin Peay,63.0,0.0,<na>
400547646,2014,1,2014-08-30 23:00:00+00:00,South Florida,Western Carolina,36.0,31.0,<na>
400548004,2014,1,2014-08-30 23:00:00+00:00,Florida International,Bethune-Cookman,12.0,14.0,<na>
400548175,2014,1,2014-08-30 23:00:00+00:00,San Diego State,Northern Arizona,38.0,7.0,<na>
400547834,2014,1,2014-08-30 23:00:00+00:00,Oklahoma,Louisiana Tech,48.0,16.0,<na>
400547839,2014,1,2014-08-30 23:10:00+00:00,Kansas State,Stephen F. Austin,55.0,16.0,<na>
400557915,2014,1,2014-08-30 23:30:00+00:00,Sam Houston,Alabama State,51.0,20.0,<na>
400548172,2014,1,2014-08-30 23:30:00+00:00,USC,Fresno State,52.0,13.0,<na>
400548009,2014,1,2014-08-30 23:30:00+00:00,Mississippi State,Southern Miss,49.0,0.0,<na>
400548011,2014,1,2014-08-31 00:00:00+00:00,New Mexico,UTEP,24.0,31.0,<na>
400547762,2014,1,2014-08-31 00:00:00+00:00,Oklahoma State,Florida State,31.0,37.0,<na>
400547836,2014,1,2014-08-31 00:00:00+00:00,Texas,North Texas,38.0,7.0,<na>
400557916,2014,1,2014-08-31 00:00:00+00:00,SE Louisiana,Jacksonville,44.0,3.0,<na>
400547643,2014,1,2014-08-31 00:00:00+00:00,East Carolina,North Carolina Central,52.0,7.0,<na>
400557914,2014,1,2014-08-31 00:00:00+00:00,Lamar,Grambling,42.0,27.0,<na>
400548000,2014,1,2014-08-31 01:00:00+00:00,LSU,Wisconsin,28.0,24.0,<na>
400553315,2014,1,2014-08-31 01:05:00+00:00,Eastern Washington,Montana-Western,41.0,9.0,<na>
400548257,2014,1,2014-08-31 02:30:00+00:00,Oregon,South Dakota,62.0,13.0,<na>
400548173,2014,1,2014-08-31 02:30:00+00:00,Hawai'i,Washington,16.0,17.0,<na>
400558654,2014,1,2014-08-31 15:45:00+00:00,North Carolina A&T,Alabama A&M,47.0,13.0,<na>
400558834,2014,1,2014-08-31 21:00:00+00:00,Prairie View A&M,Texas Southern,35.0,37.0,<na>
400548178,2014,1,2014-08-31 23:00:00+00:00,Tennessee,Utah State,38.0,7.0,<na>
400547648,2014,1,2014-08-31 23:30:00+00:00,Baylor,SMU,45.0,0.0,<na>
400547786,2014,1,2014-09-02 00:00:00+00:00,Louisville,Miami,31.0,13.0,<na>
400610894,2014,1,2014-12-20 00:00:00+00:00,University of Mount Union,Wisconsin-Whitewater,34.0,43.0,<na>
400610895,2014,1,2014-12-20 01:00:00+00:00,North Dakota State,Sam Houston,35.0,3.0,<na>
400610197,2014,1,2014-12-20 16:00:00+00:00,Louisiana,Nevada,16.0,3.0,<na>
400610897,2014,1,2014-12-20 19:00:00+00:00,New Hampshire,Illinois State,18.0,21.0,<na>
400610202,2014,1,2014-12-20 19:20:00+00:00,UTEP,Utah State,6.0,21.0,<na>
400610221,2014,1,2014-12-20 20:30:00+00:00,Colorado State,Utah,10.0,45.0,<na>
400610896,2014,1,2014-12-20 21:00:00+00:00,Minnesota State Mankato,CSU Pueblo,0.0,13.0,<na>
400610198,2014,1,2014-12-20 22:45:00+00:00,Air Force,Western Michigan,38.0,24.0,<na>
400610201,2014,1,2014-12-21 02:15:00+00:00,Bowling Green,South Alabama,33.0,28.0,<na>
400610225,2014,1,2014-12-22 19:00:00+00:00,Memphis,BYU,55.0,48.0,<na>
400610203,2014,1,2014-12-23 23:00:00+00:00,Northern Illinois,Marshall,23.0,52.0,<na>
400610199,2014,1,2014-12-24 02:30:00+00:00,San Diego State,Navy,16.0,17.0,<na>
400610205,2014,1,2014-12-24 17:00:00+00:00,Western Kentucky,Central Michigan,49.0,48.0,<na>
400610204,2014,1,2014-12-25 01:00:00+00:00,Rice,Fresno State,30.0,6.0,<na>
400610222,2014,1,2014-12-26 18:00:00+00:00,Louisiana Tech,Illinois,35.0,18.0,<na>
400610212,2014,1,2014-12-26 21:30:00+00:00,North Carolina,Rutgers,21.0,40.0,<na>
400610209,2014,1,2014-12-27 01:00:00+00:00,UCF,NC State,27.0,34.0,<na>
400610207,2014,1,2014-12-27 18:00:00+00:00,Virginia Tech,Cincinnati,33.0,17.0,<na>
400610211,2014,1,2014-12-27 19:00:00+00:00,Duke,Arizona State,31.0,36.0,<na>
400610216,2014,1,2014-12-27 20:30:00+00:00,South Carolina,Miami,24.0,21.0,<na>
400610210,2014,1,2014-12-27 21:30:00+00:00,Penn State,Boston College,31.0,30.0,<na>
400610220,2014,1,2014-12-28 01:00:00+00:00,USC,Nebraska,45.0,42.0,<na>
400610226,2014,1,2014-12-29 19:00:00+00:00,West Virginia,Texas A&M,37.0,45.0,<na>
400610208,2014,1,2014-12-29 22:30:00+00:00,Clemson,Oklahoma,40.0,6.0,<na>
400610223,2014,1,2014-12-30 02:00:00+00:00,Texas,Arkansas,7.0,31.0,<na>
400610214,2014,1,2014-12-30 20:00:00+00:00,LSU,Notre Dame,28.0,31.0,<na>
400610215,2014,1,2014-12-30 23:30:00+00:00,Louisville,Georgia,14.0,37.0,<na>
400610206,2014,1,2014-12-31 03:00:00+00:00,Stanford,Maryland,45.0,21.0,<na>
400610182,2014,1,2014-12-31 17:30:00+00:00,TCU,Ole Miss,42.0,3.0,<na>
400610181,2014,1,2014-12-31 21:00:00+00:00,Arizona,Boise State,30.0,38.0,<na>
400610180,2014,1,2015-01-01 01:00:00+00:00,Georgia Tech,Mississippi State,49.0,34.0,<na>
400610219,2014,1,2015-01-01 17:00:00+00:00,Wisconsin,Auburn,34.0,31.0,<na>
400610179,2014,1,2015-01-01 17:30:00+00:00,Baylor,Michigan State,41.0,42.0,<na>
400610217,2014,1,2015-01-01 18:00:00+00:00,Minnesota,Missouri,17.0,33.0,<na>
400610177,2014,1,2015-01-01 22:10:00+00:00,Florida State,Oregon,20.0,59.0,<na>
400610178,2014,1,2015-01-02 02:00:00+00:00,Ohio State,Alabama,42.0,35.0,<na>
400610213,2014,1,2015-01-02 17:00:00+00:00,Pittsburgh,Houston,34.0,35.0,<na>
400610224,2014,1,2015-01-02 20:20:00+00:00,Tennessee,Iowa,45.0,28.0,<na>
400610218,2014,1,2015-01-02 23:45:00+00:00,UCLA,Kansas State,40.0,35.0,<na>
400610227,2014,1,2015-01-03 03:25:00+00:00,Oklahoma State,Washington,30.0,22.0,<na>
400610228,2014,1,2015-01-03 17:00:00+00:00,Florida,East Carolina,28.0,20.0,<na>
400610200,2014,1,2015-01-05 02:00:00+00:00,Arkansas State,Toledo,44.0,63.0,<na>
400749714,2014,1,2015-01-10 18:00:00+00:00,Illinois State,North Dakota State,27.0,29.0,<na>
400610325,2014,1,2015-01-13 01:30:00+00:00,Ohio State,Oregon,42.0,20.0,<na>
400548018,2014,2,2014-09-05 00:00:00+00:00,UTSA,Arizona,23.0,26.0,<na>
400558840,2014,2,2014-09-05 00:30:00+00:00,Texas Southern,Texas College,52.0,14.0,<na>
400547729,2014,2,2014-09-05 23:00:00+00:00,Boston College,Pittsburgh,20.0,30.0,<na>
400548184,2014,2,2014-09-06 02:30:00+00:00,Nevada,Washington State,24.0,13.0,<na>
400548013,2014,2,2014-09-06 16:00:00+00:00,Alabama,Florida Atlantic,41.0,0.0,<na>
400547843,2014,2,2014-09-06 16:00:00+00:00,Iowa State,Kansas State,28.0,32.0,<na>
400547905,2014,2,2014-09-06 16:00:00+00:00,Illinois,Western Kentucky,42.0,34.0,<na>
400548396,2014,2,2014-09-06 16:00:00+00:00,Tennessee,Arkansas State,34.0,19.0,<na>
400547653,2014,2,2014-09-06 16:00:00+00:00,North Texas,SMU,43.0,6.0,<na>
400548098,2014,2,2014-09-06 16:00:00+00:00,Army,Buffalo,47.0,39.0,<na>
400547986,2014,2,2014-09-06 16:00:00+00:00,Penn State,Akron,21.0,3.0,<na>
400548102,2014,2,2014-09-06 16:00:00+00:00,Toledo,Missouri,24.0,49.0,<na>
400547657,2014,2,2014-09-06 16:00:00+00:00,Tulsa,Oklahoma,7.0,52.0,<na>
400547649,2014,2,2014-09-06 16:00:00+00:00,UConn,Stony Brook,19.0,16.0,<na>
400547969,2014,2,2014-09-06 16:00:00+00:00,Nebraska,McNeese,31.0,24.0,<na>
400548001,2014,2,2014-09-06 16:00:00+00:00,Wisconsin,Western Illinois,37.0,3.0,<na>
400547989,2014,2,2014-09-06 16:00:00+00:00,Purdue,Central Michigan,17.0,38.0,<na>
400547994,2014,2,2014-09-06 16:00:00+00:00,Rutgers,Howard,38.0,25.0,<na>
400558115,2014,2,2014-09-06 16:00:00+00:00,Charlotte,Johnson C Smith,56.0,0.0,<na>
400547741,2014,2,2014-09-06 16:30:00+00:00,Clemson,South Carolina State,73.0,7.0,<na>
400558011,2014,2,2014-09-06 16:30:00+00:00,Lehigh,James Madison,28.0,31.0,<na>
400559265,2014,2,2014-09-06 17:00:00+00:00,Dayton,Georgetown,23.0,14.0,<na>
400558478,2014,2,2014-09-06 17:00:00+00:00,Bryant,Merrimack,40.0,14.0,<na>
400558480,2014,2,2014-09-06 17:00:00+00:00,St. Francis (PA),Clarion,27.0,13.0,<na>
400547655,2014,2,2014-09-06 17:00:00+00:00,Temple,Navy,24.0,31.0,<na>
400558883,2014,2,2014-09-06 17:05:00+00:00,Holy Cross,Morgan State,29.0,26.0,<na>
400558655,2014,2,2014-09-06 18:00:00+00:00,Tuskegee,Alabama A&M,17.0,30.0,<na>
400548104,2014,2,2014-09-06 18:00:00+00:00,Kent State,South Alabama,13.0,23.0,<na>
400548409,2014,2,2014-09-06 18:00:00+00:00,Georgia State,New Mexico State,31.0,34.0,<na>
400548017,2014,2,2014-09-06 18:00:00+00:00,Mississippi State,UAB,47.0,34.0,<na>
400548182,2014,2,2014-09-06 19:00:00+00:00,Utah,Fresno State,59.0,27.0,<na>
400548099,2014,2,2014-09-06 19:00:00+00:00,Massachusetts,Colorado,38.0,41.0,<na>
400557458,2014,2,2014-09-06 19:00:00+00:00,South Dakota,William Penn,41.0,16.0,<na>
400557457,2014,2,2014-09-06 19:00:00+00:00,Indiana State,Tennessee Tech,49.0,14.0,<na>
400548262,2014,2,2014-09-06 19:00:00+00:00,California,Sacramento State,55.0,14.0,<na>
400548261,2014,2,2014-09-06 19:05:00+00:00,Washington,Eastern Washington,59.0,52.0,<na>
400548105,2014,2,2014-09-06 19:30:00+00:00,Bowling Green,VMI,48.0,7.0,<na>
400558137,2014,2,2014-09-06 19:30:00+00:00,Western Carolina,Brevard College,45.0,21.0,<na>
400558010,2014,2,2014-09-06 19:30:00+00:00,Villanova,Fordham,50.0,6.0,<na>
400547821,2014,2,2014-09-06 19:30:00+00:00,Virginia,Richmond,45.0,13.0,<na>
400547844,2014,2,2014-09-06 19:30:00+00:00,Oklahoma State,Missouri State,40.0,23.0,<na>
400548100,2014,2,2014-09-06 19:30:00+00:00,Miami (OH),Eastern Kentucky,10.0,17.0,<na>
400547654,2014,2,2014-09-06 19:30:00+00:00,South Florida,Maryland,17.0,24.0,<na>
400547961,2014,2,2014-09-06 19:30:00+00:00,Minnesota,Middle Tennessee,35.0,24.0,<na>
400548103,2014,2,2014-09-06 19:30:00+00:00,Kentucky,Ohio,20.0,3.0,<na>
400547976,2014,2,2014-09-06 19:30:00+00:00,Northwestern,Northern Illinois,15.0,23.0,<na>
400548260,2014,2,2014-09-06 19:30:00+00:00,Stanford,USC,10.0,13.0,<na>
400547929,2014,2,2014-09-06 19:30:00+00:00,Iowa,Ball State,17.0,13.0,<na>
400547656,2014,2,2014-09-06 20:00:00+00:00,Tulane,Georgia Tech,21.0,38.0,<na>
400548101,2014,2,2014-09-06 20:00:00+00:00,Florida,Eastern Michigan,65.0,0.0,<na>
400557398,2014,2,2014-09-06 20:00:00+00:00,Norfolk State,Liberty,0.0,17.0,<na>
400548393,2014,2,2014-09-06 20:00:00+00:00,Arkansas,Nicholls,73.0,7.0,<na>
400557460,2014,2,2014-09-06 20:00:00+00:00,Youngstown State,Duquesne,34.0,23.0,<na>
400548395,2014,2,2014-09-06 20:30:00+00:00,Vanderbilt,Ole Miss,3.0,41.0,<na>
400558665,2014,2,2014-09-06 21:00:00+00:00,Alabama State,Tennessee State,27.0,21.0,<na>
400558897,2014,2,2014-09-06 21:00:00+00:00,North Carolina Central,Elizabeth City State,34.0,7.0,<na>
400553367,2014,2,2014-09-06 21:30:00+00:00,Montana,Central Washington,48.0,14.0,<na>
400558013,2014,2,2014-09-06 22:00:00+00:00,Hampton,William & Mary,14.0,42.0,<na>
400557400,2014,2,2014-09-06 22:00:00+00:00,North Carolina A&T,Coastal Carolina,30.0,31.0,<na>
400557399,2014,2,2014-09-06 22:00:00+00:00,Charleston Southern,Newberry,16.0,10.0,<na>
400548408,2014,2,2014-09-06 22:00:00+00:00,App State,Campbell,66.0,0.0,<na>
400548410,2014,2,2014-09-06 22:00:00+00:00,Georgia Southern,Savannah St,83.0,9.0,<na>
400559294,2014,2,2014-09-06 22:00:00+00:00,Morehead State,Pikeville,49.0,36.0,<na>
400559281,2014,2,2014-09-06 22:00:00+00:00,Marist,Bucknell,0.0,22.0,<na>
400558479,2014,2,2014-09-06 22:00:00+00:00,Sacred Heart,Lafayette,27.0,14.0,<na>
400558138,2014,2,2014-09-06 22:00:00+00:00,Chattanooga,Jacksonville State,23.0,26.0,<na>
400558136,2014,2,2014-09-06 22:00:00+00:00,Mercer,Furman,20.0,25.0,<na>
400558014,2014,2,2014-09-06 22:00:00+00:00,Central Connecticut,UAlbany,0.0,19.0,<na>
400548012,2014,2,2014-09-06 22:00:00+00:00,Florida International,Wagner,34.0,3.0,<na>
400547803,2014,2,2014-09-06 22:00:00+00:00,NC State,Old Dominion,46.0,34.0,<na>
400547953,2014,2,2014-09-06 22:30:00+00:00,Oregon,Michigan State,46.0,27.0,<na>
400547830,2014,2,2014-09-06 22:30:00+00:00,Wake Forest,Gardner-Webb,23.0,7.0,<na>
400557918,2014,2,2014-09-06 23:00:00+00:00,Central Arkansas,UT Martin,26.0,24.0,<na>
400547780,2014,2,2014-09-06 23:00:00+00:00,Louisville,Murray State,66.0,21.0,<na>
400547847,2014,2,2014-09-06 23:00:00+00:00,Kansas,Southeast Missouri State,34.0,28.0,<na>
400547787,2014,2,2014-09-06 23:00:00+00:00,Miami,Florida A&M,41.0,7.0,<na>
400548015,2014,2,2014-09-06 23:00:00+00:00,Marshall,Rhode Island,48.0,7.0,<na>
400553304,2014,2,2014-09-06 23:00:00+00:00,South Dakota State,Cal Poly,44.0,18.0,<na>
400553384,2014,2,2014-09-06 23:00:00+00:00,North Dakota,Robert Morris,16.0,13.0,<na>
400553392,2014,2,2014-09-06 23:00:00+00:00,Abilene Christian,Northern Arizona,21.0,27.0,<na>
400557401,2014,2,2014-09-06 23:00:00+00:00,Presbyterian,BLUEFIELD,69.0,14.0,<na>
400557459,2014,2,2014-09-06 23:00:00+00:00,Eastern Illinois,Southern Illinois,21.0,38.0,<na>
400548016,2014,2,2014-09-06 23:00:00+00:00,Southern Miss,Alcorn State,26.0,20.0,<na>
400557919,2014,2,2014-09-06 23:00:00+00:00,Stephen F. Austin,Incarnate Word,38.0,3.0,<na>
400558684,2014,2,2014-09-06 23:00:00+00:00,Arkansas-Pine Bluff,Concordia (AL),31.0,0.0,<na>
400558698,2014,2,2014-09-06 23:00:00+00:00,Jackson State,Virginia University Of Lynchburg,59.0,0.0,<na>
400558837,2014,2,2014-09-06 23:00:00+00:00,Southern,Central Methodist,56.0,14.0,<na>
400559258,2014,2,2014-09-06 23:00:00+00:00,Davidson,Catawba,7.0,35.0,<na>
400559275,2014,2,2014-09-06 23:00:00+00:00,Drake,Truman State,13.0,7.0,<na>
400559315,2014,2,2014-09-06 23:00:00+00:00,Stetson,Florida Tech,12.0,54.0,<na>
400561379,2014,2,2014-09-06 23:00:00+00:00,Wittenberg,Butler,16.0,22.0,<na>
400548185,2014,2,2014-09-06 23:00:00+00:00,New Mexico,Arizona State,23.0,58.0,<na>
400547650,2014,2,2014-09-06 23:00:00+00:00,South Carolina,East Carolina,33.0,23.0,<na>
400548014,2014,2,2014-09-06 23:00:00+00:00,Louisiana,Louisiana Tech,20.0,48.0,<na>
400548411,2014,2,2014-09-06 23:00:00+00:00,UL Monroe,Idaho,38.0,31.0,<na>
400547752,2014,2,2014-09-06 23:00:00+00:00,Troy,Duke,17.0,34.0,<na>
400548186,2014,2,2014-09-06 23:00:00+00:00,Auburn,San José State,59.0,13.0,<na>
400547944,2014,2,2014-09-06 23:30:00+00:00,Notre Dame,Michigan,31.0,0.0,<na>
400548394,2014,2,2014-09-06 23:30:00+00:00,LSU,Sam Houston,56.0,0.0,<na>
400547842,2014,2,2014-09-06 23:30:00+00:00,Baylor,Northwestern State,70.0,6.0,<na>
400557456,2014,2,2014-09-06 23:30:00+00:00,Illinois State,Mississippi Valley State,62.0,0.0,<na>
400547841,2014,2,2014-09-06 23:30:00+00:00,West Virginia,Towson,54.0,0.0,<na>
400547846,2014,2,2014-09-06 23:30:00+00:00,Texas,BYU,7.0,41.0,<na>
400547763,2014,2,2014-09-06 23:30:00+00:00,Florida State,The Citadel,37.0,12.0,<na>
400548397,2014,2,2014-09-06 23:30:00+00:00,Texas A&M,Lamar,73.0,3.0,<na>
400547651,2014,2,2014-09-07 00:00:00+00:00,Houston,Grambling,47.0,0.0,<na>
400559318,2014,2,2014-09-07 00:00:00+00:00,Valparaiso,St. Joseph's (IN),10.0,31.0,<na>
400557917,2014,2,2014-09-07 00:00:00+00:00,Houston Christian,McMurry,17.0,26.0,<na>
400553551,2014,2,2014-09-07 00:00:00+00:00,Weber State,North Dakota State,7.0,24.0,<na>
400553547,2014,2,2014-09-07 00:00:00+00:00,SE Louisiana,Southern Utah,41.0,14.0,<na>
400548188,2014,2,2014-09-07 00:00:00+00:00,Utah State,Idaho State,40.0,20.0,<na>
400547796,2014,2,2014-09-07 00:00:00+00:00,North Carolina,San Diego State,31.0,27.0,<na>
